ReviewID,DestinationID_x,UserID,Rating,Name_x,State,Type,Popularity,BestTimeToVisit,DestinationID_y,ExperienceRating,Preferences,NumberOfAdults,NumberOfChildren,EstimatedBudget,No_of_Days,Age_Range,Health_Issue,Purpose,Interest,Seasonality,Difficulties,Cuisine_Type,Distance_km,Image_URL,TotalTravelers,BudgetPerDay,BudgetPerPerson,BudgetPerPersonDay,HasKids,Solo,Couple,Family,Group,LargeFamily,AvgRating,RatingGap,HighRating,VeryHighRating,PopRating,PopExpRating,QualityScore,ValuePerRupee,PopPerRupee,RatingPerDay,PopPerDay,DistPerDay,DistPerPerson,NearDest,FarDest,DestRatingMean,DestRatingStd,DestRatingMin,DestRatingMax,DestReviewCount,DestExpMean,DestExpStd,DestPopMean,DestPopStd,DestBudgetMean,DestBudgetStd,DestDaysMean,DestDaysStd,DestDistMean,DestAdultsMean,DestChildrenMean,DestReliability,DestConsistency,DestPopular,DestPremium,DestFamilyFriendly,UserRatingMean,UserRatingStd,UserRatingMin,UserRatingMax,UserReviewCount,UserExpMean,UserExpStd,UserBudgetMean,UserBudgetStd,UserDaysMean,UserDaysStd,UserDistMean,UserPopMean,UserExperience,UserGenerous,UserCritical,UserBigSpender,UserLongTrips,BudgetDiff,BudgetMatch,WithinBudget,DaysDiff,DaysMatch,AboveUserAvg,BelowUserAvg,RatingVsUser,PopVsUserPref,DistVsUserPref,UserTypeRating,UserTypeCount,TypeFamiliar,TypeExpert,TypeNovice,DistCat,BudgetCat,DurationCat,PopCat,RatingCat,Type_Enc,BestTimeToVisit_Enc,Preferences_Enc,Age_Range_Enc,Health_Issue_Enc,Purpose_Enc,Interest_Enc,Seasonality_Enc,Difficulties_Enc,Cuisine_Type_Enc,State_Enc,Name_x_Enc,DistCat_Enc,BudgetCat_Enc,DurationCat_Enc,PopCat_Enc,RatingCat_Enc,Target,RatingScore
266,130,133,5,Coorg,Karnataka,Nature,9.460634458,Apr-Jun,242,5,"Beaches, Historical",2,2,84000,3,26-35,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",Coorgi Cuisine,1030,https://images.unsplash.com/photo-1710612198146-77512950a4b7,4,28000.0,21000.0,7000.0,1,0,0,1,1,0,5.0,0,1,1,47.30317229,47.30317229,2.3651586145,0.1724137931034483,0.3262287744137931,1.6666666666666667,3.1535448193333333,343.3333333333333,257.5,0,0,5.0,0.0,5,5,1,5.0,0.0,9.460634458,0.0,84000.0,0.0,3.0,0.0,1030.0,2.0,2.0,3.4657359027997265,10.0,0,1,1,3.5,2.1213203435596424,2,5,2,4.0,1.4142135623730951,83750.0,353.5533905932738,3.5,0.7071067811865476,1105.0,9.3971915005,1.0986122886681096,1,0,1,0,250.0,0.9970149610153909,1,0.5,0.8888888888888888,1,0,1.5,0.06344295749999951,-75.0,3.5,2,1,0,0,Medium,Premium,Weekend,VeryHigh,Excellent,4,0,0,1,2,0,4,2,2,1,6,8,1,4,1,1,0,1,5.0
55,503,903,1,Mumbai,Maharashtra,City,8.918823544,Oct-Mar,16,5,"City, Historical",2,1,58500,6,46-60,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Street Food,35,https://t4.ftcdn.net/jpg/01/46/43/87/360_F_146438747_3XYwVkfnYZuukBZYmDM8xeoqENzyhAqa.jpg,3,9750.0,19500.0,3250.0,1,0,0,1,0,0,3.0,4,0,0,8.918823544,44.59411772,0.4459411772,0.27906976744186046,0.8296580040930233,0.5,1.4864705906666666,5.833333333333333,11.666666666666666,1,0,3.0,2.8284271247461903,1,5,2,3.0,2.8284271247461903,8.918823544,0.0,51250.0,10253.048327204939,4.0,2.8284271247461903,372.5,2.0,0.5,3.2958368660043287,0.3414802408943917,1,0,0,1.0,0.0,1,1,1,5.0,0.0,58500.0,0.0,6.0,0.0,35.0,8.918823544,0.6931471805599453,0,1,1,1,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,1.0,1,0,0,0,VeryNear,Moderate,Week,VeryHigh,Poor,2,3,1,3,1,1,3,0,4,16,10,25,3,3,0,1,3,0,3.0
542,176,80,1,Khajuraho Temples,Madhya Pradesh,Historical,8.165093922,Nov-Feb,49,2,"Nature, Adventure",1,2,52500,3,26-35,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",North Indian Cuisine,1100,https://st2.depositphotos.com/1000434/7761/i/450/depositphotos_77615282-stock-photo-lakshmana-temple-in-khajuraho-madhya.jpg,3,17500.0,17500.0,5833.333333333333,1,0,0,1,0,0,1.5,1,0,0,8.165093922,16.330187844,0.16330187844000002,0.08108108108108109,0.44135642821621623,0.5,2.721697974,366.6666666666667,366.6666666666667,0,0,2.0,1.4142135623730951,1,3,2,3.5,2.1213203435596424,8.165093922,0.0,68750.0,22980.970388562793,3.5,0.7071067811865476,720.0,1.5,1.5,2.197224577336219,0.660408825313113,1,1,1,1.0,0.0,1,1,1,2.0,0.0,52500.0,0.0,3.0,0.0,1100.0,8.165093922,0.6931471805599453,0,1,0,0,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,1.0,1,0,0,0,Medium,Moderate,Weekend,High,Poor,3,1,2,1,2,4,0,3,3,10,9,17,1,3,1,0,3,0,1.5
596,688,814,3,Ahmedabad,Gujarat,City,8.056619012,Oct-Mar,137,2,"Beaches, Historical",1,2,82000,5,36-45,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Gujarati Cuisine,520,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjjS0tleUkYu3JCgQn5BM0ooo_ueYok5FwDld1RJJHOQ&s=10,3,16400.0,27333.333333333332,5466.666666666667,1,0,0,1,0,0,2.5,1,0,0,24.169857036000003,16.113238024,0.48339714072000006,0.14367816091954025,0.46302408114942534,0.5,1.6113238024,104.0,173.33333333333334,0,0,3.0,0.0,3,3,1,2.0,0.0,8.056619012,0.0,82000.0,0.0,5.0,0.0,520.0,1.0,2.0,2.0794415416798357,10.0,0,1,1,2.6666666666666665,1.5275252316519465,1,4,3,3.6666666666666665,1.5275252316519468,59833.333333333336,28268.062072475597,4.666666666666667,1.5275252316519468,801.6666666666666,8.489368804,1.3862943611198906,0,1,1,1,22166.666666666664,0.6295326540503502,0,0.33333333333333304,0.9411764705882354,1,0,0.3333333333333335,-0.4327497919999992,-281.66666666666663,3.0,1,0,0,0,Near,Premium,Week,High,Fair,2,3,0,2,1,1,3,0,4,2,4,0,2,4,0,0,1,0,2.5
108,648,397,5,Bangalore,Karnataka,City,8.771306422,Oct-Mar,85,4,"Beaches, Historical",2,0,52000,5,18-25,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Multi Cuisine,980,https://media.istockphoto.com/id/1382384282/photo/bangalore-or-bengaluru.jpg,2,10400.0,26000.0,5200.0,0,0,1,0,0,0,4.5,1,1,1,43.85653211,35.085225688,1.7542612844,0.39473684210526316,0.7694128440350877,0.9,1.7542612844,196.0,490.0,0,0,5.0,0.0,5,5,1,4.0,0.0,8.771306422,0.0,52000.0,0.0,5.0,0.0,980.0,2.0,0.0,3.4657359027997265,10.0,0,0,0,4.333333333333333,0.5773502691896258,4,5,3,3.3333333333333335,0.5773502691896257,47333.333333333336,21385.353243127254,4.666666666666667,2.516611478423583,1186.6666666666667,8.488019635,1.3862943611198906,1,0,0,1,4666.666666666664,0.9014105335802766,1,0.33333333333333304,0.9411764705882354,1,0,0.666666666666667,0.28328678699999976,-206.66666666666674,5.0,1,0,0,0,Medium,Moderate,Week,VeryHigh,Excellent,2,3,0,0,1,1,3,0,4,8,6,4,1,3,0,1,0,1,4.5
742,103,454,4,Delhi,Delhi,City,9.293866271,Oct-Mar,457,1,"Beaches, Historical",2,0,44000,2,36-45,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Street Food,1410,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFxblF-zkMM4NsiVuRyJ1Yx76TMcpdDWzU6zEf57y1aQ&s=10,2,22000.0,22000.0,11000.0,0,0,1,0,0,0,2.5,3,1,0,37.175465084,9.293866271,0.37175465084000003,0.10869565217391304,0.40408114221739133,1.25,4.6469331355,705.0,705.0,0,0,3.6666666666666665,0.5773502691896258,3,4,3,2.6666666666666665,1.5275252316519468,9.293866271,0.0,55333.333333333336,13316.656236958785,2.6666666666666665,1.1547005383792515,1176.6666666666667,1.6666666666666667,0.6666666666666666,5.083079324106265,1.4763410387308011,1,1,1,4.0,1.7320508075688772,1,5,5,1.8,0.8366600265340756,49700.0,9852.664614204627,4.0,1.8708286933869707,1768.0,8.3048899352,1.791759469228055,1,0,0,0,5700.0,0.8853141787891592,1,2.0,0.6,0,0,0.0,0.9889763358000003,-358.0,4.5,2,1,0,0,Medium,Economy,Weekend,VeryHigh,Good,2,3,0,2,1,1,3,0,4,16,2,9,1,1,1,1,2,0,2.5
995,231,346,4,Red Fort,Delhi,Historical,7.78825614,Nov-Feb,128,5,"Beaches, Historical",2,2,112500,5,26-35,Knee Pain,Leisure,"Cultural Exploration, Photography",Winter,"Long walking distances, crowd congestion",Mughlai Cuisine,1410,https://upload.wikimedia.org/wikipedia/commons/d/d6/Delhi%2C_India%2C_Red_Fort_Facade.jpg,4,22500.0,28125.0,5625.0,1,0,0,1,1,0,4.5,1,1,0,31.15302456,38.9412807,1.557651228,0.19148936170212766,0.331415154893617,0.9,1.5576512279999999,282.0,352.5,0,0,4.0,0.0,4,4,1,5.0,0.0,7.78825614,0.0,112500.0,0.0,5.0,0.0,1410.0,2.0,2.0,2.772588722239781,10.0,0,1,1,4.0,0.0,4,4,1,5.0,0.0,112500.0,0.0,5.0,0.0,1410.0,7.78825614,0.6931471805599453,1,0,1,1,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,4.0,1,0,0,0,Medium,Premium,Week,High,Good,3,1,0,1,2,4,0,3,3,7,2,29,1,4,0,0,2,1,4.5
872,782,274,1,Kovalam Beach,Kerala,Beach,8.997832251,Nov-Mar,772,4,"Beaches, Historical",1,2,34000,2,18-25,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,1650,https://eastindiantraveller.com/wp-content/uploads/2021/01/kovalambeach.jpg,3,17000.0,11333.333333333334,5666.666666666667,1,0,0,1,0,0,2.5,3,0,0,8.997832251,35.991329004,0.35991329004,0.1388888888888889,0.4998795695,1.25,4.4989161255,825.0,550.0,0,0,2.0,1.4142135623730951,1,3,2,3.0,1.4142135623730951,8.997832251,0.0,30750.0,4596.194077712559,2.5,0.7071067811865476,1600.0,1.0,1.5,2.197224577336219,0.660408825313113,1,0,1,2.5,2.1213203435596424,1,4,2,4.0,0.0,31000.0,4242.640687119285,1.5,0.7071067811865476,1650.0,8.323556664,1.0986122886681096,0,1,0,0,3000.0,0.9032289280990936,1,0.5,0.8,0,1,-1.5,0.6742755870000003,0.0,2.5,2,1,0,0,Far,Economy,Weekend,VeryHigh,Poor,1,2,0,0,2,3,2,3,0,14,7,21,0,1,1,1,3,0,2.5
813,222,258,4,Tarkarli Beach,Maharashtra,Beach,8.240843057,Nov-Mar,721,2,"City, Historical",2,1,52500,4,26-35,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,520,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRmtn0Vsfvni1NmF01OGM9ahIFZcrRqMoNKSjV1xzIEbR5CCG-tr4PumVg&s=10,3,13125.0,17500.0,4375.0,1,0,0,1,0,0,3.0,2,1,0,32.963372228,16.481686114,0.65926744456,0.21238938053097345,0.5834225173097345,0.75,2.06021076425,130.0,173.33333333333334,0,0,4.0,0.0,4,4,1,2.0,0.0,8.240843057,0.0,52500.0,0.0,4.0,0.0,520.0,2.0,1.0,2.772588722239781,10.0,0,1,1,2.5,2.1213203435596424,1,4,2,2.0,0.0,46500.0,8485.28137423857,5.0,1.4142135623730951,600.0,8.692803849499999,1.0986122886681096,0,1,0,1,6000.0,0.8709705167630803,1,1.0,0.8333333333333334,1,0,1.5,-0.45196079249999954,-80.0,2.5,2,1,0,0,Near,Moderate,Week,High,Good,1,2,1,1,2,3,2,3,0,14,10,35,2,3,0,0,2,0,3.0
811,454,727,5,Kerala Backwaters,Kerala,Nature,8.250765566,Sep-Mar,732,2,"Beaches, Historical",1,1,65500,3,18-25,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Kerala Cuisine,1400,https://www.backpackadventures.org/wp-content/uploads/2020/08/india0898.jpg,2,21833.333333333332,32750.0,10916.666666666666,1,0,0,1,0,0,3.5,3,1,1,41.25382783,16.501531132,0.8250765566,0.15328467153284672,0.3613473970510949,1.1666666666666667,2.750255188666667,466.6666666666667,700.0,0,0,5.0,0.0,5,5,1,2.0,0.0,8.250765566,0.0,65500.0,0.0,3.0,0.0,1400.0,1.0,1.0,3.4657359027997265,10.0,0,1,1,5.0,0.0,5,5,1,2.0,0.0,65500.0,0.0,3.0,0.0,1400.0,8.250765566,0.6931471805599453,1,0,1,0,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,5.0,1,0,0,0,Medium,Moderate,Weekend,High,Excellent,4,4,0,0,0,2,1,1,1,5,7,16,1,3,1,0,0,0,3.5
608,395,847,4,Bir Billing,Himachal Pradesh,Adventure,8.879069809,Apr-Jun,931,4,"Beaches, Historical",1,0,27500,2,18-25,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",Himachali Cuisine,1800,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-674x446/0a/c6/99/67.jpg,1,13750.0,27500.0,13750.0,0,1,0,0,0,0,4.0,0,1,0,35.516279236,35.516279236,1.4206511694400001,0.2711864406779661,0.6019708345084747,2.0,4.4395349045,900.0,1800.0,0,0,4.0,0.0,4,4,1,4.0,0.0,8.879069809,0.0,27500.0,0.0,2.0,0.0,1800.0,1.0,0.0,2.772588722239781,10.0,0,0,0,2.6666666666666665,1.5275252316519468,1,4,3,3.6666666666666665,0.5773502691896257,24500.0,2598.076211353316,4.0,2.0,1453.3333333333333,8.462801635,1.3862943611198906,0,1,0,0,3000.0,0.8775560181217094,1,2.0,0.6,1,0,1.3333333333333335,0.4162681740000007,346.66666666666674,2.5,2,1,0,0,Far,Economy,Weekend,VeryHigh,Good,0,0,0,0,2,0,4,2,2,3,5,5,0,1,1,1,2,1,4.0
110,715,474,1,Kodaikanal,Tamil Nadu,Nature,8.402277983,Apr-Jun,273,4,"City, Historical",2,2,64500,4,46-60,Knee Pain,Adventure,"Trekking, Adventure Sports",Summer,"High altitude, physical exertion",South Indian Cuisine,1300,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRR1MrvitA-PthZ_UMPeUYOYvzHFu6Olty-pnoL9EqaCl31ZwvMHSvu9OQ&s=10,4,16125.0,16125.0,4031.25,1,0,0,1,1,0,2.5,3,0,0,8.402277983,33.609111932,0.33609111931999996,0.145985401459854,0.49064396981021896,0.625,2.10056949575,325.0,325.0,0,0,1.0,0.0,1,1,1,4.0,0.0,8.402277983,0.0,64500.0,0.0,4.0,0.0,1300.0,2.0,2.0,0.6931471805599453,10.0,0,1,1,2.0,1.0,1,3,3,3.3333333333333335,2.0816659994661326,71166.66666666667,30059.662894539142,4.333333333333333,1.5275252316519468,1093.3333333333333,8.008267972666667,1.3862943611198906,0,1,1,1,6666.6666666666715,0.9063245012950637,1,0.33333333333333304,0.9375,0,1,-1.0,0.39401001033333216,206.66666666666674,2.0,2,1,0,0,Medium,Moderate,Week,High,Poor,4,0,1,3,2,0,4,2,2,15,14,18,1,3,0,0,3,0,2.5
126,503,682,5,Hyderabad,Telangana,City,8.918823544,Oct-Mar,335,1,"Beaches, Historical",2,0,44000,2,18-25,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Hyderabadi Cuisine,710,https://t4.ftcdn.net/jpg/03/60/89/09/360_F_360890991_Ykybj5JO5HYBaqWeROz9cR2jWXN8HZxf.jpg,2,22000.0,22000.0,11000.0,0,0,1,0,0,0,3.0,4,1,1,44.59411772,8.918823544,0.4459411772,0.13043478260869565,0.38777493669565216,1.5,4.459411772,355.0,355.0,0,0,3.0,2.8284271247461903,1,5,2,3.0,2.8284271247461903,8.918823544,0.0,51250.0,10253.048327204939,4.0,2.8284271247461903,372.5,2.0,0.5,3.2958368660043287,0.3414802408943917,1,0,0,4.0,1.4142135623730951,3,5,2,1.5,0.7071067811865476,48750.0,6717.514421272202,3.0,1.4142135623730951,1205.0,8.94438708,1.0986122886681096,1,0,0,0,4750.0,0.9025661012081804,1,1.0,0.75,1,0,1.0,-0.025563535999999942,-495.0,5.0,1,0,0,0,Near,Economy,Weekend,VeryHigh,Excellent,2,3,0,0,1,1,3,0,4,4,15,14,2,1,1,1,0,0,3.0
818,102,470,2,Baga Beach,Goa,Beach,7.901206475,Nov-Mar,660,2,"Nature, Adventure",2,1,52500,2,46-60,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,590,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQeseYB8OMIYAnzRmlYP6matYpojVkK9lRx0Wgn7x8BYcxvxjfwm4QrUxM&s=10,3,26250.0,17500.0,8750.0,1,0,0,1,0,0,2.0,0,0,0,15.80241295,15.80241295,0.316048259,0.07339449541284404,0.28995253119266057,1.0,3.9506032375,295.0,196.66666666666666,0,0,2.0,0.0,2,2,1,2.0,0.0,7.901206475,0.0,52500.0,0.0,2.0,0.0,590.0,2.0,1.0,1.3862943611198906,10.0,0,1,1,2.0,0.0,2,2,1,2.0,0.0,52500.0,0.0,2.0,0.0,590.0,7.901206475,0.6931471805599453,0,1,0,0,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,2.0,1,0,0,0,Near,Moderate,Weekend,High,Poor,1,2,2,3,2,3,2,3,0,14,3,3,2,3,1,0,3,0,2.0
578,998,287,4,Jaipur,Rajasthan,City,8.30843543,Oct-Mar,253,4,"Nature, Adventure",1,2,82000,3,36-45,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Rajasthani Cuisine,1140,https://t4.ftcdn.net/jpg/05/84/76/73/360_F_584767353_EXYOkE8NcX37UwV4WfBw7AjBaEtU6mMy.jpg,3,27333.333333333332,27333.333333333332,9111.111111111111,1,0,0,1,0,0,4.0,0,1,0,33.23374172,33.23374172,1.3293496688,0.1411764705882353,0.29323889752941174,1.3333333333333333,2.7694784766666665,380.0,380.0,0,0,4.0,0.0,4,4,1,4.0,0.0,8.30843543,0.0,82000.0,0.0,3.0,0.0,1140.0,1.0,2.0,2.772588722239781,10.0,0,1,1,4.0,0.0,4,4,2,4.0,0.0,72500.0,13435.028842544403,2.5,0.7071067811865476,2070.0,8.375158046,1.0986122886681096,1,0,1,0,9500.0,0.8689673245886264,1,0.5,0.8571428571428572,0,0,0.0,-0.06672261599999985,-930.0,4.0,1,0,0,0,Medium,Premium,Weekend,High,Good,2,3,2,2,1,1,3,0,4,13,13,15,1,4,1,0,2,1,4.0
935,683,847,3,Hyderabad,Telangana,City,8.41904082,Oct-Mar,931,3,"Beaches, Historical",1,0,23000,6,18-25,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Hyderabadi Cuisine,710,https://t4.ftcdn.net/jpg/03/60/89/09/360_F_360890991_Ykybj5JO5HYBaqWeROz9cR2jWXN8HZxf.jpg,1,3833.3333333333335,23000.0,3833.3333333333335,0,1,0,0,0,0,3.0,0,0,0,25.257122459999998,25.257122459999998,0.7577136737999999,0.6206896551724137,1.7418705144827582,0.5,1.4031734699999998,118.33333333333333,710.0,0,0,3.0,0.0,3,3,1,3.0,0.0,8.41904082,0.0,23000.0,0.0,6.0,0.0,710.0,1.0,0.0,2.0794415416798357,10.0,0,0,0,2.6666666666666665,1.5275252316519468,1,4,3,3.6666666666666665,0.5773502691896257,24500.0,2598.076211353316,4.0,2.0,1453.3333333333333,8.462801635,1.3862943611198906,0,1,0,0,1500.0,0.9387780090608546,1,2.0,0.6,1,0,0.3333333333333335,-0.04376081500000062,-743.3333333333333,3.0,1,0,0,0,Near,Budget,Week,High,Fair,2,3,0,0,1,1,3,0,4,4,15,14,2,0,0,0,1,0,3.0
345,709,778,4,Spiti Valley,Himachal Pradesh,Nature,9.155527396,Sep-Mar,429,4,"Beaches, Historical",1,0,32000,6,46-60,Asthma,Family Vacation,"Nature & Relaxation, Photography",Post-Monsoon,"Curvy roads, limited medical facilities",Himachali Cuisine,2000,https://storage.googleapis.com/stateless-www-justwravel-com/2021/05/1550217293_shutterstock_1129297934.jpg.jpg,1,5333.333333333333,32000.0,5333.333333333333,0,1,0,0,0,0,4.0,0,1,0,36.622109584,36.622109584,1.46488438336,0.6315789473684211,1.4456095888421054,0.6666666666666666,1.5259212326666667,333.3333333333333,2000.0,0,0,4.5,0.7071067811865476,4,5,2,3.0,1.4142135623730951,9.155527396,0.0,62250.0,42779.960261786124,5.5,0.7071067811865476,1950.0,1.5,1.0,4.943755299006493,1.238993430992954,1,1,1,4.0,0.0,4,4,2,4.5,0.7071067811865476,32000.0,0.0,4.0,2.8284271247461903,1170.0,9.1074443425,1.0986122886681096,1,0,0,0,0.0,1.0,1,2.0,0.6,0,0,0.0,0.04808305350000097,830.0,4.0,1,0,0,0,Far,Economy,Week,VeryHigh,Good,4,4,0,3,0,2,1,1,1,3,5,33,0,1,0,1,2,1,4.0
711,343,469,4,Mumbai,Maharashtra,City,7.873481446,Oct-Mar,715,3,"Beaches, Historical",2,0,52000,5,18-25,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Street Food,35,https://t4.ftcdn.net/jpg/01/46/43/87/360_F_146438747_3XYwVkfnYZuukBZYmDM8xeoqENzyhAqa.jpg,2,10400.0,26000.0,5200.0,0,0,1,0,0,0,3.5,1,1,0,31.493925784,23.620444338000002,0.9448177735200001,0.30701754385964913,0.6906562671929825,0.7,1.5746962892,7.0,17.5,1,0,3.5,0.7071067811865476,3,4,2,2.0,1.4142135623730951,7.873481446,0.0,72500.0,28991.378028648447,3.5,2.1213203435596424,722.5,2.0,1.0,3.8451430103383837,1.238993430992954,1,1,1,4.0,0.0,4,4,1,3.0,0.0,52000.0,0.0,5.0,0.0,35.0,7.873481446,0.6931471805599453,1,0,0,1,0.0,1.0,1,0.0,1.0,0,0,0.0,0.0,0.0,4.0,1,0,0,0,VeryNear,Moderate,Week,High,Good,2,3,0,0,1,1,3,0,4,16,10,25,3,3,0,0,2,0,3.5
817,598,917,1,Chandigarh,Punjab,City,7.754720779,Oct-Mar,601,1,"Nature, Adventure",2,2,77000,3,18-25,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Punjabi Cuisine,1650,https://s7ap1.scene7.com/is/image/incredibleindia/chandigarh-union-territory-1-city-ff,4,25666.666666666668,19250.0,6416.666666666667,1,0,0,1,1,0,1.0,0,0,0,7.754720779,7.754720779,0.07754720779,0.0375,0.2908020292125,0.3333333333333333,2.5849069263333333,550.0,412.5,0,0,3.25,1.707825127659933,1,5,4,2.0,1.4142135623730951,7.754720779,0.0,84750.0,16894.27911059441,3.75,0.9574271077563381,1200.0,2.0,1.5,5.2306732154108255,0.5531508466719953,1,1,1,3.0,2.8284271247461903,1,5,2,1.5,0.7071067811865476,85500.0,12020.815280171308,4.0,1.4142135623730951,1475.0,8.3165517335,1.0986122886681096,0,0,1,0,8500.0,0.9005859580589701,1,1.0,0.8,0,1,-2.0,-0.5618309545000004,175.0,1.0,1,0,0,0,Far,Moderate,Weekend,High,Poor,2,3,2,0,1,1,3,0,4,12,12,7,0,3,1,0,3,0,1.0
383,108,364,5,Mumbai,Maharashtra,City,8.180179995,Oct-Mar,262,4,"Beaches, Historical",2,2,61000,4,18-25,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Street Food,35,https://t4.ftcdn.net/jpg/01/46/43/87/360_F_146438747_3XYwVkfnYZuukBZYmDM8xeoqENzyhAqa.jpg,4,15250.0,15250.0,3812.5,1,0,0,1,1,0,4.5,1,1,1,40.900899975,32.72071998,1.636035999,0.27692307692307694,0.503395692,1.125,2.04504499875,8.75,8.75,1,0,5.0,0.0,5,5,1,4.0,0.0,8.180179995,0.0,61000.0,0.0,4.0,0.0,35.0,2.0,2.0,3.4657359027997265,10.0,0,1,1,4.5,0.5773502691896257,4,5,4,3.5,0.5773502691896257,88375.0,22024.13448923703,3.5,1.2909944487358056,1291.25,8.295658941,1.6094379124341003,1,0,1,0,27375.0,0.6902439576355572,0,0.5,0.8888888888888888,1,0,0.5,-0.11547894599999964,-1256.25,5.0,1,0,0,0,VeryNear,Moderate,Week,High,Excellent,2,3,0,0,1,1,3,0,4,16,10,25,3,3,0,0,0,1,4.5
617,652,798,1,Kovalam Beach,Kerala,Beach,7.956162813,Nov-Mar,394,4,"City, Historical",2,1,52500,6,26-35,Knee Pain,Honeymoon,"Relaxation, Nightlife, Water Sports",Winter,"Crowds, sun exposure",Seafood,1650,https://eastindiantraveller.com/wp-content/uploads/2021/01/kovalambeach.jpg,3,8750.0,17500.0,2916.6666666666665,1,0,0,1,0,0,2.5,3,0,0,7.956162813,31.824651252,0.31824651251999997,0.2564102564102564,0.8160166987692308,0.4166666666666667,1.3260271355,275.0,550.0,0,0,1.0,0.0,1,1,1,4.0,0.0,7.956162813,0.0,52500.0,0.0,6.0,0.0,1650.0,2.0,1.0,0.6931471805599453,10.0,0,1,1,1.5,1.0,1,3,4,4.0,0.816496580927726,62500.0,21106.870919205434,4.75,1.2583057392117916,1607.5,8.531605262,1.6094379124341003,0,1,1,1,10000.0,0.8400025599590406,1,1.25,0.782608695652174,0,1,-0.5,-0.5754424489999996,42.5,1.0,1,0,0,0,Far,Moderate,Week,High,Poor,1,2,1,1,2,3,2,3,0,14,7,21,0,3,0,0,3,0,2.5
98,343,937,3,Delhi,Delhi,City,7.873481446,Oct-Mar,712,1,"Beaches, Historical",2,2,93000,2,26-35,High Blood Pressure,Business,"Shopping, Food & Local Cuisine",All seasons,"Traffic congestion, pollution",Street Food,1410,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFxblF-zkMM4NsiVuRyJ1Yx76TMcpdDWzU6zEf57y1aQ&s=10,4,46500.0,23250.0,11625.0,1,0,0,1,1,0,2.0,2,0,0,23.620444338000002,7.873481446,0.23620444338000002,0.042105263157894736,0.1657575041263158,1.0,3.936740723,705.0,352.5,0,0,3.5,0.7071067811865476,3,4,2,2.0,1.4142135623730951,7.873481446,0.0,72500.0,28991.378028648447,3.5,2.1213203435596424,722.5,2.0,1.0,3.8451430103383837,1.238993430992954,1,1,1,4.0,1.4142135623730951,3,5,2,1.0,0.0,103250.0,14495.689014324224,4.5,3.5355339059327378,1655.0,8.342884438,1.0986122886681096,1,0,1,1,10250.0,0.9007273537302303,1,2.5,0.5454545454545454,0,1,-1.0,-0.469402992,-245.0,3.0,1,0,0,0,Medium,Premium,Weekend,High,Fair,2,3,0,1,1,1,3,0,4,16,2,9,1,4,1,0,1,0,2.0
